Text	POS	Dep	Head
consentirent	VERB	ROOT	consentirent
à	ADP	mark	tenter
tenter	VERB	xcomp	consentirent
l'	DET	det	expérience
expérience	NOUN	obj	tenter
,	PUNCT	punct	firent
les	DET	det	hommes
hommes	NOUN	nsubj	firent
firent	VERB	conj	consentirent
malheureusement	ADV	advmod	défaut
défaut	ADJ	xcomp	firent
.	PUNCT	punct	consentirent
Quoi	PRON	ROOT	Quoi
qu'	SCONJ	mark	en
il	PRON	expl:subj	en
en	PRON	dep	Quoi
soit	AUX	cop	meurtrier
,	PUNCT	punct	meurtrier
l'	DET	det	effet
effet	NOUN	nsubj	meurtrier
de	ADP	case	canons
ces	DET	det	canons
canons	NOUN	nmod	effet
était	AUX	cop	meurtrier
très	ADV	advmod	meurtrier
meurtrier	ADJ	conj	Quoi
,	PUNCT	punct	meurtrier
et	CCONJ	cc	décharge
à	ADP	case	décharge
chaque	DET	det	décharge
décharge	NOUN	conj	meurtrier
les	DET	det	combattants
combattants	NOUN	nmod	décharge
tombaient	ADV	amod	décharge
comme	ADP	case	épis
des	DET	det	épis
épis	NOUN	dep	Quoi
sous	ADP	case	faux
la	DET	det	faux
faux	ADJ	nmod	épis
.	PUNCT	punct	Quoi
Que	PRON	obj	signifiaient
signifiaient	NOUN	ROOT	signifiaient
,	PUNCT	punct	signifiaient
auprès	ADV	advmod	signifiaient
de	ADP	case	tels
tels	ADJ	obl:arg	auprès
projectiles	ADJ	amod	tels
,	PUNCT	punct	tua
ce	DET	det	fameux
fameux	NOUN	nsubj	tua
boulet	ADJ	amod	fameux
qui	PRON	iobj	mit
,	PUNCT	punct	Coutras
à	ADP	case	Coutras
Coutras	PROPN	nmod	qui
,	PUNCT	punct	qui
en	ADP	case	1587
1587	NUM	dep	qui
,	PUNCT	punct	mit
mit	VERB	acl:relcl	fameux
vingt-cinq	NUM	nummod	hommes
hommes	NOUN	obj	mit
hors	ADP	case	combat
de	ADP	det	combat
combat	NOUN	nmod	hommes
,	PUNCT	punct	combat
et	CCONJ	cc	autre
cet	DET	det	autre
autre	PRON	conj	combat
qui	PRON	nmod	fameux
,	PUNCT	punct	Zorndoff
à	ADP	case	Zorndoff
Zorndoff	PROPN	conj	qui
,	PUNCT	punct	Zorndoff
en	ADP	case	1758
1758	NUM	nmod	Zorndoff
,	PUNCT	punct	tua
tua	NOUN	parataxis	signifiaient
quarante	NUM	nummod	fantassins
fantassins	NOUN	nmod	tua
,	PUNCT	punct	tua
et	CCONJ	cc	canon
,	PUNCT	punct	canon
en	ADP	case	1742
1742	NUM	obl:mod	canon
,	PUNCT	punct	canon
ce	DET	det	canon
canon	NOUN	conj	tua
autrichien	ADJ	amod	canon
de	ADP	case	Kesselsdorf
Kesselsdorf	PROPN	nmod	canon
,	PUNCT	punct	canon
dont	PRON	nmod	coup
chaque	DET	det	coup
coup	NOUN	nsubj	jetait
jetait	VERB	acl:relcl	canon
soixante-dix	PRON	dep	jetait
ennemis	VERB	xcomp	jetait
par	ADP	case	terre
terre	NOUN	obl:arg	ennemis
?	PUNCT	punct	signifiaient
Qu'	PRON	ROOT	Qu'
étaient	AUX	dep	Qu'
ces	DET	det	surprenants
feux	ADJ	amod	surprenants
surprenants	NOUN	obj	Qu'
d'	ADP	case	Iéna
Iéna	PROPN	nmod	surprenants
ou	CCONJ	cc	Austerlitz
d'	ADP	case	Austerlitz
Austerlitz	PROPN	conj	Iéna
qui	PRON	nsubj	décidaient
décidaient	VERB	acl:relcl	surprenants
du	ADP	case	sort
sort	NOUN	obl:mod	décidaient
de	ADP	case	bataille
la	DET	det	bataille
bataille	NOUN	nmod	sort
?	PUNCT	punct	Qu'
On	PRON	nsubj	vu
en	PRON	iobj	vu
avait	AUX	aux:tense	vu
vu	VERB	ROOT	vu
bien	ADV	advmod	vu
d'	DET	fixed	vu
autres	ADJ	obj	vu
pendant	ADP	case	guerre
la	DET	det	guerre
guerre	NOUN	obl:mod	vu
fédérale	ADJ	amod	guerre
!	PUNCT	punct	vu
Au	ADP	case	combat
combat	NOUN	ROOT	combat
de	ADP	case	Gettysburg
Gettysburg	PROPN	nmod	combat
,	PUNCT	punct	combat
un	DET	det	projectile
projectile	NOUN	appos	combat
conique	ADJ	amod	projectile
lancé	VERB	acl	projectile
par	ADP	case	canon
un	DET	det	canon
canon	NOUN	obl:agent	lancé
rayé	VERB	acl	canon
atteignit	VERB	parataxis	canon
cent	NUM	fixed	atteignit
soixante-treize	NUM	nummod	confédérés
confédérés	NOUN	obl:arg	atteignit
;	PUNCT	punct	combat
et	CCONJ	cc	passage
,	PUNCT	punct	passage
au	ADP	case	passage
passage	NOUN	ROOT	passage
du	ADP	case	Potomac
Potomac	NOUN	nmod	passage
,	PUNCT	punct	passage
un	DET	det	boulet
boulet	NOUN	nsubj	cent
Rodman	PROPN	appos	boulet
envoya	ADJ	amod	Rodman
deux	NUM	nummod	cent
cent	PRON	nmod	passage
quinze	NUM	nummod	Sudistes
Sudistes	PROPN	nmod	cent
dans	ADP	case	monde
un	DET	det	monde
monde	NOUN	obl:mod	cent
évidemment	ADV	advmod	meilleur
meilleur	ADJ	amod	monde
.	PUNCT	punct	passage
Il	PRON	expl:subj	faut
faut	VERB	ROOT	faut
mentionner	VERB	xcomp	faut
également	ADV	advmod	mentionner
un	DET	det	mortier
mortier	NOUN	obj	mentionner
formidable	ADJ	amod	mortier
inventé	VERB	acl	mortier
par	ADP	case	J.-T.
J.-T.	PROPN	obl:agent	inventé
Maston	PROPN	flat:name	J.-T.
,	PUNCT	punct	J.-T.
membre	NOUN	appos	J.-T.
distingué	ADJ	amod	membre
et	CCONJ	cc	secrétaire
secrétaire	NOUN	conj	J.-T.
perpétuel	ADJ	amod	secrétaire
du	ADP	case	Gun
Gun	PROPN	nmod	secrétaire
-	PROPN	nmod	secrétaire
Club	PROPN	nmod	secrétaire
,	PUNCT	punct	secrétaire
dont	PRON	nmod	résultat
le	DET	det	résultat
résultat	NOUN	nsubj	meurtrier
fut	AUX	cop	meurtrier
bien	ADV	advmod	autrement
autrement	ADV	advmod	meurtrier
meurtrier	ADJ	acl:relcl	secrétaire
,	PUNCT	punct	faut
puisque	SCONJ	advmod	faut
,	PUNCT	punct	tua
à	ADP	case	coup
son	DET	det	coup
coup	NOUN	obl:mod	tua
d'	ADP	case	essai
essai	NOUN	nmod	coup
,	PUNCT	punct	tua
il	PRON	nsubj	tua
tua	VERB	conj	puisque
trois	NUM	punct	tua
cent	NUM	nummod	trente-sept
trente-sept	NOUN	dep	puisque
personnes	NOUN	obj	faut
,	PUNCT	punct	faut
--en	PRON	nsubj	éclatant
éclatant	VERB	advcl	faut
,	PUNCT	punct	faut
il	PRON	advmod	faut
est	VERB	fixed	il
vrai	ADJ	fixed	il
!	PUNCT	punct	faut
Qu'	PRON	obj	ajouter
ajouter	VERB	ROOT	ajouter
à	ADP	case	nombres
ces	DET	det	nombres
nombres	NOUN	obl:arg	ajouter
si	SCONJ	mark	éloquents
éloquents	ADJ	ccomp	ajouter
par	ADP	case	eux
eux	PRON	nmod	éloquents
-	PRON	nmod	éloquents
mêmes	PRON	nmod	éloquents
?	PUNCT	punct	ajouter
Rien	PROPN	ROOT	Rien
.	PUNCT	punct	Rien
Aussi	ADV	advmod	admettra
admettra	AUX	ROOT	admettra
-t	PRON	dep	admettra
-on	PRON	advmod	admettra
sans	ADP	mark	conteste
conteste	VERB	advcl	admettra
le	DET	det	calcul
calcul	NOUN	obj	conteste
suivant	ADJ	amod	calcul
,	PUNCT	punct	admettra
obtenu	VERB	advcl	admettra
par	ADP	case	statisticien
le	DET	det	statisticien
statisticien	NOUN	obl:agent	obtenu
Pitcairn	PROPN	nmod	statisticien
:	PUNCT	punct	obtenu
en	ADP	mark	divisant
divisant	VERB	advcl	trouva
le	DET	det	nombre
nombre	NOUN	obj	divisant
des	ADP	case	victimes
victimes	NOUN	nmod	nombre
tombées	VERB	acl	victimes
sous	ADP	case	boulets
les	DET	det	boulets
boulets	NOUN	obl:mod	tombées
par	ADP	case	celui
celui	PRON	nmod	nombre
des	ADP	case	membres
membres	NOUN	nmod	celui
du	ADP	case	Gun
Gun	PROPN	nmod	membres
-	PROPN	nmod	membres
Club	PROPN	nmod	membres
,	PUNCT	punct	trouva
il	PRON	expl:subj	trouva
trouva	VERB	advcl	obtenu
que	SCONJ	mark	tué
chacun	PRON	nsubj	tué
de	ADP	case	ceux
ceux	PRON	nmod	chacun
-	PRON	nsubj	tué
ci	PRON	nsubj	tué
avait	AUX	aux:tense	tué
tué	VERB	ccomp	trouva
pour	ADP	case	compte
son	DET	det	compte
compte	NOUN	obl:mod	tué
une	DET	det	«
«	NOUN	obl:mod	tué
moyenne	NOUN	appos	«
»	PUNCT	punct	«
de	ADP	case	mille
deux	NUM	nummod	mille
mille	NOUN	obl:mod	tué
trois	NUM	nummod	soixante-quinze
cent	NUM	punct	trois
soixante-quinze	NUM	nmod	mille
hommes	NOUN	nmod	soixante-quinze
et	CCONJ	cc	fraction
une	DET	det	fraction
fraction	NOUN	conj	hommes
.	PUNCT	punct	admettra
A	AUX	aux:tense	considérer
considérer	VERB	ROOT	considérer
un	DET	det	chiffre
pareil	ADJ	amod	chiffre
chiffre	NOUN	obj	considérer
,	PUNCT	punct	évident
il	PRON	expl:subj	évident
est	AUX	cop	évident
évident	ADJ	ROOT	évident
que	SCONJ	mark	destruction
l'	DET	det	préoccupation
unique	ADJ	amod	préoccupation
préoccupation	NOUN	nsubj	destruction
de	ADP	case	société
cette	DET	det	société
société	NOUN	nmod	préoccupation
savante	ADJ	amod	société
fut	AUX	cop	destruction
la	DET	det	destruction
destruction	NOUN	dep	évident
de	ADP	case	humanité
l'	DET	det	humanité
humanité	NOUN	nmod	destruction
dans	ADP	case	but
un	DET	det	but
but	NOUN	nmod	destruction
philanthropique	ADJ	amod	but
,	PUNCT	punct	destruction
et	CCONJ	cc	perfectionnement
le	DET	det	perfectionnement
perfectionnement	NOUN	conj	destruction
des	ADP	case	armes
armes	NOUN	nmod	perfectionnement
de	ADP	case	guerre
guerre	NOUN	nmod	armes
,	PUNCT	punct	perfectionnement
considérées	VERB	acl	perfectionnement
comme	ADP	case	instruments
instruments	NOUN	obl:mod	considérées
de	ADP	case	civilisation
civilisation	NOUN	nmod	instruments
.	PUNCT	punct	évident
C'	PRON	nsubj	réunion
était	AUX	cop	réunion
une	DET	det	réunion
réunion	NOUN	ROOT	réunion
d'	ADP	case	Anges
Anges	PROPN	nmod	réunion
Exterminateurs	PROPN	flat:name	Anges
,	PUNCT	punct	réunion
au	ADP	mark	demeurant
demeurant	VERB	acl	réunion
les	DET	det	meilleurs
meilleurs	NOUN	obj	demeurant
fils	ADJ	amod	meilleurs
du	ADP	case	monde
monde	NOUN	nmod	meilleurs
.	PUNCT	punct	réunion
Il	PRON	expl:subj	faut
faut	VERB	ROOT	faut
ajouter	VERB	xcomp	faut
que	SCONJ	mark	braves
ces	DET	det	Yankees
Yankees	PROPN	nsubj	braves
,	PUNCT	punct	Yankees
braves	NOUN	ccomp	ajouter
à	ADP	case	épreuve
toute	DET	det	épreuve
épreuve	NOUN	obl:arg	braves
,	PUNCT	punct	faut
ne	ADV	advmod	tinrent
s'	PRON	expl:comp	tinrent
en	PRON	case	tinrent
tinrent	NOUN	advmod	faut
pas	ADV	advmod	tinrent
seulement	ADV	advmod	formules
aux	ADP	case	formules
formules	NOUN	obj	tinrent
et	CCONJ	cc	payèrent
qu'	PRON	mark	payèrent
ils	PRON	nsubj	payèrent
payèrent	VERB	conj	tinrent
de	ADP	case	personne
leur	DET	det	personne
personne	NOUN	obl:arg	payèrent
.	PUNCT	punct	faut
On	PRON	nsubj	comptait
comptait	VERB	ROOT	comptait
parmi	ADP	case	eux
eux	PRON	obl:arg	comptait
des	ADP	case	officiers
officiers	NOUN	obl:arg	comptait
de	ADP	case	grade
tout	DET	amod	grade
grade	NOUN	nmod	officiers
,	PUNCT	punct	officiers
lieutenants	ADJ	appos	officiers
ou	CCONJ	cc	généraux
généraux	NOUN	conj	lieutenants
,	PUNCT	punct	officiers
des	DET	det	militaires
militaires	NOUN	appos	officiers
de	ADP	case	âge
tout	DET	det	âge
âge	NOUN	nmod	militaires
,	PUNCT	punct	ceux
ceux	PRON	conj	militaires
qui	PRON	nsubj	débutaient
débutaient	VERB	acl:relcl	ceux
dans	ADP	case	carrière
la	DET	det	carrière
carrière	NOUN	obl:arg	débutaient
des	ADP	case	armes
armes	NOUN	nmod	carrière
et	CCONJ	cc	ceux
ceux	PRON	conj	armes
qui	PRON	nsubj	vieillissaient
vieillissaient	VERB	acl:relcl	ceux
sur	ADP	case	affût
leur	DET	det	affût
affût	NOUN	obl:mod	vieillissaient
.	PUNCT	punct	comptait
Beaucoup	PRON	nsubj	restèrent
restèrent	VERB	ROOT	restèrent
sur	ADP	case	champ
le	DET	det	champ
champ	NOUN	obl:arg	restèrent
de	ADP	case	bataille
bataille	NOUN	nmod	champ
dont	PRON	nmod	noms
les	DET	det	noms
noms	NOUN	nsubj	figuraient
figuraient	NOUN	conj	restèrent
au	ADP	case	livre
livre	NOUN	obl:arg	figuraient
d'	ADP	case	honneur
honneur	NOUN	nmod	livre
du	ADP	case	Gun
Gun	PROPN	nmod	livre
-	PROPN	nmod	livre
Club	PROPN	nmod	livre
,	PUNCT	punct	livre
et	CCONJ	cc	ceux
de	ADP	case	ceux
ceux	PRON	conj	livre
qui	PRON	nsubj	revinrent
revinrent	VERB	acl:relcl	ceux
la	DET	det	plupart
plupart	NOUN	obj	revinrent
portaient	ADJ	amod	plupart
les	DET	det	marques
marques	NOUN	nmod	plupart
de	ADP	case	indiscutable
leur	DET	det	indiscutable
indiscutable	NOUN	nmod	marques
intrépidité	NOUN	amod	marques
.	PUNCT	punct	restèrent
Béquilles	NOUN	nsubj	manquait
,	PUNCT	punct	Béquilles
jambes	NOUN	nmod	Béquilles
de	ADP	case	bois
bois	NOUN	nmod	jambes
,	PUNCT	punct	Béquilles
bras	NOUN	nmod	Béquilles
articulés	VERB	amod	bras
,	PUNCT	punct	mains
mains	NOUN	conj	Béquilles
à	ADP	case	crochets
crochets	NOUN	obl:arg	mains
,	PUNCT	punct	Béquilles
mâchoires	NOUN	nmod	Béquilles
en	ADP	case	caoutchouc
caoutchouc	NOUN	nmod	mâchoires
,	PUNCT	punct	Béquilles
crânes	NOUN	amod	Béquilles
en	ADP	case	argent
argent	NOUN	nmod	crânes
,	PUNCT	punct	nez
nez	NOUN	conj	Béquilles
en	ADP	case	platine
platine	NOUN	nmod	nez
,	PUNCT	punct	manquait
rien	PRON	nsubj	manquait
ne	ADV	advmod	manquait
manquait	VERB	ROOT	manquait
à	ADP	case	collection
la	DET	det	collection
collection	NOUN	obl:arg	manquait
,	PUNCT	punct	manquait
et	CCONJ	cc	calcula
le	DET	det	susdit
susdit	NOUN	nsubj	calcula
Pitcairn	PROPN	amod	susdit
calcula	VERB	conj	manquait
également	ADV	advmod	calcula
que	SCONJ	mark	Gun
,	PUNCT	punct	Gun
dans	ADP	case	Gun
le	DET	det	Gun
Gun	PROPN	ccomp	calcula
-	NOUN	flat:name	Gun
Club	PROPN	conj	Gun
,	PUNCT	punct	avait
il	PRON	expl:subj	avait
n'	ADV	advmod	avait
y	PRON	expl:comp	avait
avait	VERB	advcl	calcula
pas	ADV	advmod	avait
tout	ADV	amod	bras
à	ADP	fixed	tout
fait	NOUN	fixed	tout
un	DET	det	bras
bras	NOUN	obj	avait
pour	ADP	case	personnes
quatre	NUM	nummod	personnes
personnes	NOUN	nmod	bras
,	PUNCT	punct	avait
et	CCONJ	cc	jambes
seulement	ADV	advmod	jambes
deux	NUM	nummod	jambes
jambes	NOUN	conj	calcula
pour	ADP	case	six
six	PROPN	nmod	jambes
.	PUNCT	punct	manquait
Mais	CCONJ	cc	regardaient
ces	DET	det	artilleurs
vaillants	NOUN	amod	artilleurs
artilleurs	NOUN	nsubj	regardaient
n'	ADV	advmod	regardaient
y	PRON	iobj	regardaient
regardaient	VERB	ROOT	regardaient
pas	ADV	advmod	regardaient
de	ADP	punct	regardaient
si	SCONJ	fixed	de
près	ADV	fixed	de
,	PUNCT	punct	regardaient
et	CCONJ	cc	sentaient
ils	PRON	nsubj	sentaient
se	PRON	expl:comp	sentaient
sentaient	VERB	conj	regardaient
fiers	ADJ	advmod	sentaient
à	ADP	case	droit
bon	ADJ	amod	droit
droit	NOUN	obl:mod	sentaient
,	PUNCT	punct	regardaient
quand	SCONJ	mark	relevait
le	DET	det	bulletin
bulletin	NOUN	nsubj	relevait
d'	ADP	case	bataille
une	DET	det	bataille
bataille	NOUN	nmod	bulletin
relevait	VERB	advcl	regardaient
un	DET	det	nombre
nombre	NOUN	obj	relevait
de	ADP	case	victimes
victimes	NOUN	nmod	nombre
décuple	ADJ	amod	victimes
de	ADP	case	quantité
la	DET	det	quantité
quantité	NOUN	nmod	victimes
de	ADP	case	projectiles
projectiles	NOUN	nmod	quantité
dépensés	ADJ	amod	projectiles
.	PUNCT	punct	regardaient
Un	DET	det	jour
jour	NOUN	obl:mod	signée
,	PUNCT	punct	triste
pourtant	ADV	advmod	triste
,	PUNCT	punct	triste
triste	ADJ	amod	jour
et	CCONJ	cc	lamentable
lamentable	ADJ	conj	triste
jour	NOUN	nmod	jour
,	PUNCT	punct	signée
la	DET	det	paix
paix	NOUN	nsubj:pass	signée
fut	AUX	aux:pass	signée
signée	VERB	advcl	empilèrent
par	ADP	case	survivants
les	DET	det	survivants
survivants	NOUN	obl:agent	signée
de	ADP	case	guerre
la	DET	det	guerre
guerre	NOUN	nmod	survivants
,	PUNCT	punct	cessèrent
les	DET	det	détonations
détonations	NOUN	nsubj	cessèrent
cessèrent	ADV	advmod	turent
peu	ADV	advmod	cessèrent
à	ADP	case	peu
peu	ADV	obl:arg	cessèrent
,	PUNCT	punct	turent
les	DET	det	mortiers
mortiers	NOUN	nsubj	turent
se	PRON	expl:comp	turent
turent	VERB	advcl	signée
,	PUNCT	punct	muselés
les	DET	det	obusiers
obusiers	NOUN	nummod	muselés
muselés	NOUN	conj	signée
pour	ADP	case	longtemps
longtemps	ADV	dep	muselés
et	CCONJ	cc	canons
les	DET	det	canons
canons	NOUN	conj	signée
,	PUNCT	punct	signée
la	DET	det	tête
tête	NOUN	obl:mod	signée
basse	ADJ	amod	tête
,	PUNCT	punct	rentrèrent
rentrèrent	NOUN	conj	tête
aux	ADP	case	arsenaux
arsenaux	NOUN	nmod	rentrèrent
,	PUNCT	punct	empilèrent
les	DET	det	boulets
boulets	NOUN	nsubj	empilèrent
s'	PRON	expl:comp	empilèrent
empilèrent	VERB	advcl	effacèrent
dans	ADP	case	parcs
les	DET	det	parcs
parcs	NOUN	obl:mod	empilèrent
,	PUNCT	punct	effacèrent
les	DET	det	souvenirs
souvenirs	NOUN	nsubj	effacèrent
sanglants	ADJ	amod	souvenirs
s'	PRON	expl:comp	effacèrent
effacèrent	VERB	advmod	magnifiquement
,	PUNCT	punct	magnifiquement
les	DET	det	cotonniers
cotonniers	NOUN	nsubj	poussèrent
poussèrent	ADV	advmod	magnifiquement
magnifiquement	ADV	advmod	achevèrent
sur	ADP	case	champs
les	DET	det	champs
champs	NOUN	obl:mod	magnifiquement
largement	ADV	advmod	engraissés
engraissés	VERB	acl	champs
,	PUNCT	punct	achevèrent
les	DET	det	vêtements
vêtements	NOUN	nsubj	achevèrent
de	ADP	case	deuil
deuil	NOUN	nmod	vêtements
achevèrent	ADV	advmod	plongé
de	ADP	mark	user
s'	PRON	expl:comp	user
user	VERB	dep	achevèrent
avec	ADP	case	douleurs
les	DET	det	douleurs
douleurs	NOUN	obl:mod	user
,	PUNCT	punct	achevèrent
et	CCONJ	cc	Gun
le	DET	det	Gun
Gun	PROPN	nsubj	plongé
-	NOUN	flat:name	Gun
Club	NOUN	flat:name	Gun
demeura	AUX	aux:tense	plongé
plongé	VERB	ROOT	plongé
dans	ADP	case	désoeuvrement
un	DET	det	désoeuvrement
désoeuvrement	NOUN	obl:arg	plongé
profond	ADJ	amod	désoeuvrement
.	PUNCT	punct	plongé
Certains	DET	det	piocheurs
piocheurs	NOUN	nsubj	livraient
,	PUNCT	punct	livraient
des	DET	det	travailleurs
travailleurs	NOUN	nsubj	livraient
acharnés	VERB	amod	travailleurs
,	PUNCT	punct	livraient
se	PRON	expl:comp	livraient
livraient	VERB	ROOT	livraient
bien	ADV	advmod	encore
encore	ADV	advmod	livraient
à	ADP	case	calculs
des	DET	det	calculs
calculs	NOUN	obl:arg	livraient
de	ADP	case	balistique
balistique	NOUN	nmod	calculs
;	PUNCT	punct	livraient
ils	PRON	nsubj	rêvaient
rêvaient	VERB	ROOT	rêvaient
toujours	ADV	advmod	rêvaient
de	ADP	case	bombes
bombes	NOUN	obl:arg	rêvaient
gigantesques	ADJ	amod	bombes
et	CCONJ	cc	obus
d'	ADP	case	obus
obus	NOUN	conj	bombes
incomparables	ADJ	amod	obus
.	PUNCT	punct	rêvaient
Mais	CCONJ	cc	pratique
,	PUNCT	punct	pratique
sans	ADP	case	pratique
la	DET	det	pratique
pratique	NOUN	ROOT	pratique
,	PUNCT	punct	pratique
pourquoi	ADV	advmod	vaines
ces	DET	det	vaines
vaines	NOUN	acl:relcl	pratique
théories	VERB	acl	vaines
?	PUNCT	punct	pratique
Aussi	ADV	advmod	devenaient
les	DET	det	salles
salles	NOUN	nsubj	devenaient
devenaient	VERB	advcl	retentissaient
désertes	ADJ	amod	devenaient
,	PUNCT	punct	devenaient
les	DET	det	domestiques
domestiques	ADJ	nsubj	dormaient
dormaient	NOUN	advcl	devenaient
dans	ADP	case	antichambres
les	DET	det	antichambres
antichambres	NOUN	obl:mod	dormaient
,	PUNCT	punct	retentissaient
les	DET	det	journaux
journaux	NOUN	nsubj	retentissaient
moisissaient	ADV	amod	journaux
sur	ADP	case	tables
les	DET	det	tables
tables	NOUN	nmod	journaux
,	PUNCT	punct	retentissaient
les	DET	det	obscurs
coins	ADJ	amod	obscurs
obscurs	NOUN	nsubj	retentissaient
retentissaient	VERB	ROOT	retentissaient
de	ADP	case	ronflements
ronflements	NOUN	obj	retentissaient
tristes	ADJ	amod	ronflements
,	PUNCT	punct	retentissaient
et	CCONJ	cc	membres
les	DET	det	membres
membres	NOUN	conj	retentissaient
du	ADP	case	Gun
Gun	PROPN	nmod	membres
-	PROPN	nmod	membres
Club	PROPN	nmod	membres
,	PUNCT	punct	membres
jadis	NOUN	appos	membres
si	SCONJ	mark	bruyants
bruyants	ADJ	nmod	jadis
,	PUNCT	punct	jadis
maintenant	ADV	advmod	réduits
réduits	VERB	acl	membres
au	ADP	case	silence
silence	NOUN	obl:arg	réduits
par	ADP	case	paix
une	DET	det	paix
paix	NOUN	obl:agent	réduits
désastreuse	ADJ	amod	paix
,	PUNCT	punct	endormaient
s'	PRON	expl:comp	endormaient
endormaient	VERB	ROOT	endormaient
dans	ADP	case	rêveries
les	DET	det	rêveries
rêveries	NOUN	obl:mod	endormaient
de	ADP	case	artillerie
l'	DET	det	artillerie
artillerie	NOUN	nmod	rêveries
platonique	ADJ	amod	artillerie
!	PUNCT	punct	endormaient
«	PUNCT	ROOT	«
C'	PRON	nsubj:pass	désolant
est	AUX	aux:pass	désolant
désolant	VERB	advcl	dit
,	PUNCT	punct	dit
dit	VERB	ROOT	dit
un	DET	det	soir
soir	NOUN	xcomp	dit
le	DET	det	brave
brave	NOUN	obj	soir
Tom	PROPN	appos	soir
Hunter	VERB	xcomp	dit
,	PUNCT	punct	Hunter
pendant	ADP	mark	carbonisaient
que	SCONJ	mark	carbonisaient
ses	DET	det	jambes
jambes	NOUN	nsubj	carbonisaient
de	ADP	case	bois
bois	NOUN	nmod	jambes
se	PRON	expl:comp	carbonisaient
carbonisaient	VERB	advcl	Hunter
dans	ADP	case	cheminée
la	DET	det	cheminée
cheminée	NOUN	obl:mod	carbonisaient
du	ADP	case	fumoir
fumoir	NOUN	nmod	cheminée
.	PUNCT	punct	dit
Rien	PRON	ROOT	Rien
à	ADP	mark	faire
faire	VERB	acl	Rien
!	PUNCT	punct	Rien
rien	PRON	ROOT	rien
à	ADP	mark	espérer
espérer	VERB	acl	rien
!	PUNCT	punct	rien
Quelle	ADJ	det	existence
existence	NOUN	ROOT	existence
fastidieuse	ADJ	amod	existence
!	PUNCT	punct	existence
Où	PRON	nsubj	temps
est	AUX	cop	temps
le	DET	det	temps
temps	NOUN	ROOT	temps
où	PRON	iobj	réveillait
le	DET	det	canon
canon	NOUN	nsubj	réveillait
vous	PRON	iobj	réveillait
réveillait	VERB	acl:relcl	temps
chaque	DET	det	matin
matin	NOUN	obl:mod	réveillait
par	ADP	case	détonations
ses	DET	det	détonations
joyeuses	NOUN	amod	détonations
détonations	NOUN	obl:mod	réveillait
?	PUNCT	punct	temps
--Ce	ADJ	ROOT	--Ce
temps	ADV	fixed	--Ce
-là	PRON	dep	--Ce
n'	ADV	advmod	est
est	VERB	advcl	répondit
plus	ADV	advmod	est
,	PUNCT	punct	répondit
répondit	VERB	ROOT	répondit
le	DET	obj	fringant
fringant	VERB	xcomp	répondit
Bilsby	PROPN	obj	fringant
,	PUNCT	punct	répondit
en	ADP	mark	cherchant
cherchant	VERB	advcl	répondit
à	ADP	mark	détirer
se	PRON	iobj	détirer
détirer	VERB	xcomp	cherchant
les	DET	det	bras
bras	NOUN	obj	détirer
qui	PRON	nsubj	manquaient
lui	PRON	iobj	manquaient
manquaient	VERB	acl:relcl	bras
.	PUNCT	punct	répondit
C'	PRON	nsubj	plaisir
était	AUX	cop	plaisir
un	DET	det	plaisir
plaisir	NOUN	ROOT	plaisir
alors	ADV	advmod	plaisir
!	PUNCT	punct	plaisir
On	PRON	nsubj	inventait
inventait	VERB	ROOT	inventait
son	DET	det	obusier
obusier	NOUN	obj	inventait
,	PUNCT	punct	inventait
et	CCONJ	cc	courait
,	PUNCT	punct	courait
à	ADP	case	peine
peine	NOUN	obl:mod	courait
fondu	VERB	acl	peine
,	PUNCT	punct	courait
on	PRON	nsubj	courait
courait	VERB	conj	inventait
l'	DET	det	essayer
essayer	VERB	obj	courait
devant	ADP	case	ennemi
l'	DET	det	ennemi
ennemi	NOUN	obl:mod	essayer
;	PUNCT	punct	inventait
puis	CCONJ	cc	rentrait
on	PRON	nsubj	rentrait
rentrait	VERB	ROOT	rentrait
au	ADP	case	camp
camp	NOUN	obl:arg	rentrait
avec	ADP	case	encouragement
un	DET	det	encouragement
encouragement	NOUN	obl:arg	rentrait
de	ADP	case	Sherman
Sherman	PROPN	nmod	encouragement
ou	CCONJ	cc	poignée
une	DET	det	poignée
poignée	NOUN	conj	Sherman
de	ADP	case	main
main	NOUN	nmod	poignée
de	ADP	case	MacClellan
MacClellan	NOUN	nmod	poignée
!	PUNCT	punct	rentrait
Mais	CCONJ	cc	retournés
,	PUNCT	punct	retournés
aujourd'hui	ADV	advmod	retournés
,	PUNCT	punct	retournés
les	DET	det	généraux
généraux	NOUN	nsubj:pass	retournés
sont	AUX	aux:pass	retournés
retournés	VERB	ROOT	retournés
à	ADP	case	comptoir
leur	DET	det	comptoir
comptoir	NOUN	xcomp	retournés
,	PUNCT	punct	retournés
et	CCONJ	cc	expédient
,	PUNCT	punct	expédient
au	ADP	case	lieu
lieu	NOUN	obl:mod	expédient
de	ADP	case	projectiles
projectiles	NOUN	nmod	lieu
,	PUNCT	punct	expédient
ils	PRON	nsubj	expédient
expédient	VERB	conj	retournés
d'	ADP	case	inoffensives
inoffensives	NOUN	obl:arg	expédient
balles	ADJ	amod	inoffensives
de	ADP	case	coton
coton	NOUN	nmod	inoffensives
!	PUNCT	punct	retournés
Ah	NOUN	ROOT	Ah
!	PUNCT	punct	Ah
par	ADP	case	sainte
sainte	NOUN	ROOT	sainte
